departamento,provincia,distrito,ELECTORES_HABIL,TOT_CIUDADANOS_VOTARON,POR_CIUDADANOS_VOTARON,POR_ACTAS_CONTABILIZADAS,POR_ACTAS_PROCESADAS,ACTAS_PROCESADAS,POR_PROCESAR,CONTABILIZA,POR_POR_PROCESAR,N_CANDIDATOS,updated,avance
LIMA,YAUYOS,LARAOS,425,271,63.76500000000001,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,LINCHA,915,587,64.15299999999999,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,MIRAFLORES,221,127,57.466,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,OMAS,659,470,71.32,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,QUINCHES,759,412,54.282000000000004,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,QUINOCAY,554,367,66.245,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,SAN JOAQUIN,175,117,66.857,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,SAN PEDRO DE PILAS,322,218,67.702,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,TANTA,556,327,58.812999999999995,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,TAURIPAMPA,651,437,67.127,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,TUPE,576,370,64.236,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,TOMAS,618,397,64.239,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,VIÑAC,1820,1188,65.27499999999999,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,VITIS,273,158,57.875,100,100,1,0,1,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,HONGOS,373,243,65.147,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,MADEAN,763,503,65.924,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,PUTINZA,686,413,60.204,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,CATAHUASI,1043,798,76.51,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,HUARAL,83819,66298,79.09700000000001,98.621,100,290,0,286,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,ATAVILLOS ALTO,705,402,57.021,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,ATAVILLOS BAJO,780,526,67.436,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,AUCALLAMA,12566,9798,77.972,100,100,42,0,42,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,CHANCAY,45184,35591,78.769,98.726,100,157,0,155,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,IHUARI,2299,1525,66.333,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,LAMPIAN,484,300,61.983,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,PACARAOS,788,511,64.848,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SAN MIGUEL DE ACOS,672,479,71.28,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,535,330,61.682,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,350,222,63.429,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SUMBILCA,815,490,60.123000000000005,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,BARRANCA,54225,41747,76.988,99.45700000000001,100,184,0,183,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,PARAMONGA,19216,13861,72.133,98.485,100,66,0,65,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,PATIVILCA,14340,10679,74.47,97.959,100,49,0,48,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,SUPE,18751,14380,76.689,100,100,64,0,64,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,SUPE PUERTO,9221,6787,73.604,96.87499999999999,100,32,0,31,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,OYON,7262,4752,65.43700000000001,100,100,25,0,25,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,NAVAN,732,512,69.94500000000001,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,CAUJUL,470,303,64.468,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,ANDAJES,497,273,54.93,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,PACHANGARA,2380,1669,70.12599999999999,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,COCHAMARCA,1260,921,73.095,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,IQUITOS,122459,88076,71.923,98.554,100,415,0,409,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,ALTO NANAY,2910,1622,55.739000000000004,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,FERNANDO LORES,11409,7070,61.969,97.5,100,40,0,39,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,LAS AMAZONAS,7678,3908,50.899,100,100,27,0,27,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,MAZAN,10760,5941,55.214,100,100,36,0,36,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,NAPO,0,0,0,0,0,0,35,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,TORRES CAUSANA,0,0,0,0,0,0,14,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,INDIANA,8895,5253,59.056,96.774,100,31,0,30,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,PUNCHANA,62341,42344,67.923,98.113,100,212,0,208,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,BELEN,48571,33602,69.181,98.18199999999999,100,165,0,162,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,79041,54356,68.769,97.79400000000001,100,272,0,266,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,55473,38764,69.87899999999999,95.918,100,196,0,188,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,10980,5932,54.026,97.368,100,38,0,37,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,3206,1494,46.6,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,8817,4738,53.737,90.909,90.909,30,3,30,9.091,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,3248,1611,49.6,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,4250,2635,62,88.235,100,17,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,21360,13592,63.633,94.87199999999999,100,78,0,74,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,4503,2466,54.763000000000005,94.118,100,17,0,16,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,5961,2791,46.821,100,100,22,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,9065,4033,44.49,96.87499999999999,100,32,0,31,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,6267,2566,40.945,100,100,21,0,21,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,18441,11528,62.513,98.41300000000001,100,63,0,62,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,1418,625,44.076,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,2353,1204,51.169000000000004,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,4720,2380,50.424,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,5545,2801,50.513999999999996,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,3739,2028,54.239000000000004,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,2675,1408,52.636,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,722,247,34.211,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,936,412,44.016999999999996,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,3362,1822,54.194,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,YAQUERANA,0,0,0,0,0,0,7,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,16016,10112,63.137,88.52499999999999,90.164,55,6,54,9.836,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,6494,3516,54.142,100,100,22,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,4274,1888,44.174,94.44400000000002,100,18,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,4225,2096,49.609,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,9153,4396,48.028000000000006,97.143,100,35,0,34,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,2154,1059,49.164,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,15816,9462,59.825,100,100,53,0,53,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,PEBAS,9900,5111,51.626000000000005,100,100,35,0,35,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,YAVARI,4928,2747,55.743,47.368,47.368,18,20,18,52.632000000000005,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,10779,4828,44.791000000000004,100,100,36,0,36,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,BARRANCA,0,0,0,0,0,0,34,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,ANDOAS,0,0,0,0,0,0,29,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,1834,854,46.565000000000005,35,35,7,13,7,65,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MANSERICHE,0,0,0,0,0,0,24,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MORONA,0,0,0,0,0,0,22,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,PASTAZA,0,0,0,0,0,0,23,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,PUTUMAYO,3589,1541,42.937,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,ROSA PANDURO,340,143,42.059,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,0,0,0,0,0,0,8,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,YAGUAS,0,0,0,0,0,0,3,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,72707,54995,75.639,99.184,100,245,0,243,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,INAMBARI,9796,6731,68.712,97.143,100,35,0,34,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,7438,5683,76.405,92.857,100,28,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LABERINTO,4693,3576,76.199,100,100,16,0,16,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MANU,0,0,0,0,0,0,7,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,FITZCARRALD,0,0,0,0,0,0,3,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MADRE DE DIOS,4194,2680,63.900999999999996,94.118,100,17,0,16,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,HUEPETUHE,0,0,0,0,0,0,17,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IÑAPARI,1392,941,67.601,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IBERIA,4377,3185,72.76700000000001,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2212,1562,70.615,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,51070,40510,79.32199999999999,100,100,183,0,183,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,MARISCAL NIETO,CARUMAS,2367,1756,74.187,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,1248,891,71.394,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,2765,2053,74.25,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,MARISCAL NIETO,TORATA,6865,5365,78.14999999999999,95.833,100,24,0,23,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,MARISCAL NIETO,SAMEGUA,7514,5938,79.026,100,100,26,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,1950,1507,77.282,87.5,100,8,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,929,689,74.166,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,868,566,65.20700000000001,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,2177,1561,71.70400000000001,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,647,440,68.006,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,577,432,74.86999999999999,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,521,372,71.40100000000001,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,2032,1627,80.069,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,468,330,70.513,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,2018,1434,71.06,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,626,472,75.399,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,ILO,ILO,56956,45009,79.024,99.48700000000001,100,195,0,194,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,ILO,EL ALGARROBAL,1140,991,86.93,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
MOQUEGUA,ILO,PACOCHA,4751,3657,76.973,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,CHAUPIMARCA,24033,17623,73.32799999999999,100,100,83,0,83,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,HUACHON,3278,2019,61.592000000000006,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,HUARIACA,5540,4000,72.202,100,100,19,0,19,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,HUAYLLAY,5893,4006,67.979,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,NINACACA,3794,2790,73.537,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,PALLANCHACRA,2114,1369,64.759,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,PAUCARTAMBO,9924,6908,69.609,100,100,34,0,34,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,5228,3258,62.318,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,SIMON BOLIVAR,9946,7260,72.99400000000001,100,100,38,0,38,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,TICLACAYAN,3664,2316,63.21,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,TINYAHUARCO,5336,3901,73.107,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,VICCO,3251,2018,62.073,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,PASCO,YANACANCHA,21356,14403,67.44200000000001,100,100,72,0,72,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,10056,7096,70.565,100,100,34,0,34,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,1906,1147,60.178000000000004,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,577,352,61.005,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,PAUCAR,1764,975,55.272000000000006,87.5,100,8,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,1266,841,66.43,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,4840,3139,64.85499999999999,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,TAPUC,1930,1352,70.05199999999999,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,1380,876,63.478,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,OXAPAMPA,13214,9608,72.71100000000001,100,100,45,0,45,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,CHONTABAMBA,3722,2793,75.04,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,HUANCABAMBA,5110,3848,75.303,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,PUERTO BERMUDEZ,14693,7541,51.324,96.154,100,52,0,50,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,VILLA RICA,13350,9511,71.24300000000001,97.87199999999999,100,47,0,46,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,POZUZO,5056,2733,54.055,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,PALCAZU,6910,4118,59.595000000000006,100,100,25,0,25,0,0,2021-06-08T00:54:00Z,94.10199999999999
PASCO,OXAPAMPA,CONSTITUCION,10383,6501,62.612,100,100,35,0,35,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,PIURA,142655,108238,75.874,98.351,100,485,0,477,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,CASTILLA,109759,85318,77.732,97.15799999999999,100,387,0,376,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,CATACAOS,52989,41749,78.788,96.774,100,186,0,180,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,LA ARENA,27074,19773,73.033,96,100,100,0,96,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,LA UNION,27564,21593,78.338,95.098,100,102,0,97,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,LAS LOMAS,21076,15007,71.20400000000001,94.80499999999999,100,77,0,73,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,TAMBO GRANDE,73075,58974,80.703,96.226,100,265,0,255,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,CURA MORI,11937,9577,80.23,93.333,100,45,0,42,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,EL TALLAN,3875,2948,76.077,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,PIURA,VEINTISEIS DE OCTUBRE,94049,77773,82.694,98.21400000000001,100,336,0,330,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,AYABACA,26163,11838,45.247,98.87599999999999,100,89,0,88,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,FRIAS,16292,8898,54.616,100,100,58,0,58,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,LAGUNAS,4828,2737,56.690000000000005,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,MONTERO,5208,3339,64.113,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,PACAIPAMPA,15851,7540,47.568000000000005,96.49100000000001,100,57,0,55,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,SAPILLICA,8170,5038,61.665000000000006,100,100,28,0,28,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,SICCHEZ,2016,1084,53.77,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,SUYO,9314,6393,68.639,100,100,32,0,32,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,JILILI,2275,1417,62.286,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,AYABACA,PAIMAS,7419,5265,70.96600000000001,100,100,25,0,25,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,HUANCABAMBA,22707,14586,64.236,100,100,77,0,77,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,CANCHAQUE,6430,4222,65.661,100,100,22,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,HUARMACA,27224,16789,61.67,98.99000000000001,100,99,0,98,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,SONDOR,5588,3607,64.549,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,SONDORILLO,7637,5102,66.806,96.55199999999999,100,29,0,28,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,9476,5514,58.189,100,100,33,0,33,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,6545,4403,67.273,91.667,100,24,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,HUANCABAMBA,LALAQUIZ,3840,2268,59.062000000000005,100,100,13,0,13,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,MORROPON,CHULUCANAS,66907,51757,77.357,99.565,100,230,0,229,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,MORROPON,BUENOS AIRES,7344,5449,74.197,100,100,26,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,MORROPON,CHALACO,6261,3926,62.706,100,100,22,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,MORROPON,MORROPON,10234,7608,74.34,100,100,35,0,35,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,MORROPON,SALITRAL,6510,4809,73.871,95.65199999999999,100,23,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,MORROPON,SANTA CATALINA DE MOSSA,3097,2082,67.226,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
PIURA,MORROPON,SANTO DOMINGO,5753,3686,64.071,100,100,21,0,21,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,MORROPON,LA MATANZA,11378,8794,77.29,97.436,100,39,0,38,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,MORROPON,YAMANGO,7114,4365,61.358,96.296,100,27,0,26,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,MORROPON,SAN JUAN DE BIGOTE,5443,3810,69.998,95,100,20,0,19,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,PAITA,PAITA,57852,45980,79.479,96.55199999999999,100,203,0,196,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,PAITA,AMOTAPE,1861,1514,81.354,100,100,7,0,7,0,0,2021-06-08T01:18:00Z,94.2231
PIURA,PAITA,ARENAL,1036,819,79.054,100,100,4,0,4,0,0,2021-06-08T01:18:00Z,94.2231
