departamento,provincia,distrito,AGRUPACION,TOTAL_VOTOS,POR_EMITIDOS,updated,avance
LORETO,MAYNAS,SAN JUAN BAUTISTA,VOTOS EN BLANCO,402,0.74,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,VOTOS NULOS,3581,6.588,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,TOTAL DE VOTOS EMITIDOS,54356,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,TOTAL DE VOTOS VÁLIDOS,36360,93.798,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,VOTOS EN BLANCO,278,0.717,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,VOTOS NULOS,2126,5.484,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,TOTAL DE VOTOS EMITIDOS,38764,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,TOTAL DE VOTOS VÁLIDOS,5464,92.111,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,VOTOS EN BLANCO,111,1.871,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,VOTOS NULOS,357,6.018,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,TOTAL DE VOTOS EMITIDOS,5932,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,TOTAL DE VOTOS VÁLIDOS,1428,95.582,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,VOTOS EN BLANCO,12,0.803,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,VOTOS NULOS,54,3.614,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,TOTAL DE VOTOS EMITIDOS,1494,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,TOTAL DE VOTOS VÁLIDOS,4481,94.576,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,VOTOS EN BLANCO,52,1.098,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,VOTOS NULOS,205,4.326999999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,TOTAL DE VOTOS EMITIDOS,4738,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,TOTAL DE VOTOS VÁLIDOS,1536,95.345,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,VOTOS EN BLANCO,9,0.559,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,VOTOS NULOS,66,4.0969999999999995,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,TOTAL DE VOTOS EMITIDOS,1611,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,TOTAL DE VOTOS VÁLIDOS,2466,93.586,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,VOTOS EN BLANCO,28,1.063,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,VOTOS NULOS,141,5.351,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,TOTAL DE VOTOS EMITIDOS,2635,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,TOTAL DE VOTOS VÁLIDOS,12866,94.65899999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,VOTOS EN BLANCO,135,0.993,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,VOTOS NULOS,591,4.348,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,TOTAL DE VOTOS EMITIDOS,13592,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,TOTAL DE VOTOS VÁLIDOS,2386,96.756,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,VOTOS EN BLANCO,23,0.933,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,VOTOS NULOS,57,2.3109999999999995,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,TOTAL DE VOTOS EMITIDOS,2466,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,TOTAL DE VOTOS VÁLIDOS,2643,94.697,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,VOTOS EN BLANCO,23,0.8240000000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,VOTOS NULOS,125,4.479000000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,TOTAL DE VOTOS EMITIDOS,2791,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,TOTAL DE VOTOS VÁLIDOS,3710,91.99100000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,VOTOS EN BLANCO,71,1.76,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,VOTOS NULOS,252,6.248,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,TOTAL DE VOTOS EMITIDOS,4033,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,TOTAL DE VOTOS VÁLIDOS,2418,94.232,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,VOTOS EN BLANCO,25,0.974,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,VOTOS NULOS,123,4.793,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,TOTAL DE VOTOS EMITIDOS,2566,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,TOTAL DE VOTOS VÁLIDOS,11028,95.663,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,VOTOS EN BLANCO,104,0.902,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,VOTOS NULOS,396,3.4349999999999996,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,TOTAL DE VOTOS EMITIDOS,11528,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,TOTAL DE VOTOS VÁLIDOS,611,97.76,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,VOTOS EN BLANCO,1,0.16,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,VOTOS NULOS,13,2.08,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,TOTAL DE VOTOS EMITIDOS,625,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,TOTAL DE VOTOS VÁLIDOS,1150,95.515,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,VOTOS EN BLANCO,10,0.8310000000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,VOTOS NULOS,44,3.654,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,TOTAL DE VOTOS EMITIDOS,1204,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,TOTAL DE VOTOS VÁLIDOS,2256,94.79,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,VOTOS EN BLANCO,13,0.546,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,VOTOS NULOS,111,4.663999999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,TOTAL DE VOTOS EMITIDOS,2380,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,TOTAL DE VOTOS VÁLIDOS,2695,96.21600000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,VOTOS EN BLANCO,23,0.8210000000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,VOTOS NULOS,83,2.963,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,TOTAL DE VOTOS EMITIDOS,2801,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,TOTAL DE VOTOS VÁLIDOS,1935,95.41400000000002,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,VOTOS EN BLANCO,11,0.542,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,VOTOS NULOS,82,4.043,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,TOTAL DE VOTOS EMITIDOS,2028,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,TOTAL DE VOTOS VÁLIDOS,1364,96.87499999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,VOTOS EN BLANCO,12,0.8520000000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,VOTOS NULOS,32,2.273,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,TOTAL DE VOTOS EMITIDOS,1408,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,TOTAL DE VOTOS VÁLIDOS,236,95.54700000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,VOTOS EN BLANCO,1,0.405,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,VOTOS NULOS,10,4.049,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,TOTAL DE VOTOS EMITIDOS,247,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,TOTAL DE VOTOS VÁLIDOS,403,97.816,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,VOTOS EN BLANCO,1,0.24300000000000002,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,VOTOS NULOS,8,1.942,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,TOTAL DE VOTOS EMITIDOS,412,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,TOTAL DE VOTOS VÁLIDOS,1741,95.554,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,VOTOS EN BLANCO,19,1.043,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,VOTOS NULOS,62,3.403,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,TOTAL DE VOTOS EMITIDOS,1822,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,YAQUERANA,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,YAQUERANA,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,YAQUERANA,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,TOTAL DE VOTOS VÁLIDOS,9555,94.492,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,VOTOS EN BLANCO,89,0.88,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,VOTOS NULOS,468,4.627999999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,TOTAL DE VOTOS EMITIDOS,10112,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,TOTAL DE VOTOS VÁLIDOS,3347,95.193,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,VOTOS EN BLANCO,32,0.91,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,VOTOS NULOS,137,3.8959999999999995,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,TOTAL DE VOTOS EMITIDOS,3516,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,TOTAL DE VOTOS VÁLIDOS,1805,95.604,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,VOTOS EN BLANCO,11,0.583,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,VOTOS NULOS,72,3.8139999999999996,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,TOTAL DE VOTOS EMITIDOS,1888,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,TOTAL DE VOTOS VÁLIDOS,2012,95.992,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,VOTOS EN BLANCO,15,0.716,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,VOTOS NULOS,69,3.292,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,TOTAL DE VOTOS EMITIDOS,2096,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,TOTAL DE VOTOS VÁLIDOS,4222,96.042,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,VOTOS EN BLANCO,48,1.092,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,VOTOS NULOS,126,2.8659999999999997,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,TOTAL DE VOTOS EMITIDOS,4396,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,TOTAL DE VOTOS VÁLIDOS,1022,96.506,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,VOTOS EN BLANCO,6,0.5670000000000001,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,VOTOS NULOS,31,2.927,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,TOTAL DE VOTOS EMITIDOS,1059,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,TOTAL DE VOTOS VÁLIDOS,8579,90.66799999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,VOTOS EN BLANCO,112,1.1840000000000002,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,VOTOS NULOS,771,8.147999999999998,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,TOTAL DE VOTOS EMITIDOS,9462,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,PEBAS,TOTAL DE VOTOS VÁLIDOS,4373,85.561,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,PEBAS,VOTOS EN BLANCO,94,1.839,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,PEBAS,VOTOS NULOS,644,12.6,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,PEBAS,TOTAL DE VOTOS EMITIDOS,5111,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,YAVARI,TOTAL DE VOTOS VÁLIDOS,2525,91.918,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,YAVARI,VOTOS EN BLANCO,33,1.2009999999999998,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,YAVARI,VOTOS NULOS,189,6.88,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,YAVARI,TOTAL DE VOTOS EMITIDOS,2747,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,TOTAL DE VOTOS VÁLIDOS,3663,75.86999999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,VOTOS EN BLANCO,98,2.03,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,VOTOS NULOS,1067,22.1,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,TOTAL DE VOTOS EMITIDOS,4828,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,BARRANCA,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,BARRANCA,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,BARRANCA,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,ANDOAS,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,ANDOAS,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,ANDOAS,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,TOTAL DE VOTOS VÁLIDOS,804,94.145,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,VOTOS EN BLANCO,6,0.703,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,VOTOS NULOS,44,5.151999999999999,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,TOTAL DE VOTOS EMITIDOS,854,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MANSERICHE,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MANSERICHE,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MANSERICHE,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MORONA,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MORONA,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,MORONA,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,PASTAZA,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,PASTAZA,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,DATEM DEL MARAÑON,PASTAZA,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,PUTUMAYO,TOTAL DE VOTOS VÁLIDOS,1496,97.08,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,PUTUMAYO,VOTOS EN BLANCO,12,0.779,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,PUTUMAYO,VOTOS NULOS,33,2.141,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,PUTUMAYO,TOTAL DE VOTOS EMITIDOS,1541,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,ROSA PANDURO,TOTAL DE VOTOS VÁLIDOS,141,98.601,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,ROSA PANDURO,VOTOS EN BLANCO,1,0.699,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,ROSA PANDURO,VOTOS NULOS,1,0.699,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,ROSA PANDURO,TOTAL DE VOTOS EMITIDOS,143,100,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,YAGUAS,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,YAGUAS,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
LORETO,PUTUMAYO,YAGUAS,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,TOTAL DE VOTOS VÁLIDOS,51945,94.45400000000001,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,VOTOS EN BLANCO,356,0.647,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,VOTOS NULOS,2694,4.899,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,TOTAL DE VOTOS EMITIDOS,54995,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,INAMBARI,TOTAL DE VOTOS VÁLIDOS,6398,95.053,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,INAMBARI,VOTOS EN BLANCO,29,0.43100000000000005,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,INAMBARI,VOTOS NULOS,304,4.516,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,INAMBARI,TOTAL DE VOTOS EMITIDOS,6731,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,TOTAL DE VOTOS VÁLIDOS,5354,94.21100000000001,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,VOTOS EN BLANCO,36,0.633,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,VOTOS NULOS,293,5.156,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,TOTAL DE VOTOS EMITIDOS,5683,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LABERINTO,TOTAL DE VOTOS VÁLIDOS,3420,95.63799999999999,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LABERINTO,VOTOS EN BLANCO,15,0.41900000000000004,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LABERINTO,VOTOS NULOS,141,3.943,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAMBOPATA,LABERINTO,TOTAL DE VOTOS EMITIDOS,3576,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MANU,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MANU,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MANU,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,FITZCARRALD,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,FITZCARRALD,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,FITZCARRALD,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MADRE DE DIOS,TOTAL DE VOTOS VÁLIDOS,2589,96.604,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MADRE DE DIOS,VOTOS EN BLANCO,6,0.224,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MADRE DE DIOS,VOTOS NULOS,85,3.1719999999999997,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,MADRE DE DIOS,TOTAL DE VOTOS EMITIDOS,2680,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,HUEPETUHE,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,HUEPETUHE,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,MANU,HUEPETUHE,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IÑAPARI,TOTAL DE VOTOS VÁLIDOS,890,94.58,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IÑAPARI,VOTOS EN BLANCO,2,0.21300000000000002,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IÑAPARI,VOTOS NULOS,49,5.207,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IÑAPARI,TOTAL DE VOTOS EMITIDOS,941,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IBERIA,TOTAL DE VOTOS VÁLIDOS,2791,87.63,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IBERIA,VOTOS EN BLANCO,40,1.256,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IBERIA,VOTOS NULOS,354,11.115,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,IBERIA,TOTAL DE VOTOS EMITIDOS,3185,100,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,TOTAL DE VOTOS VÁLIDOS,1478,94.62199999999999,2021-06-08T00:54:00Z,94.10199999999999
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,VOTOS EN BLANCO,8,0.512,2021-06-08T00:54:00Z,94.10199999999999
