departamento,provincia,distrito,CCODI_UBIGEO,CONTABILIZA,CONT_NORMAL,IMPUGNADA,ERROR_MAT,MESAS_INSTALADAS,ACTAS_PROCESADAS,SOL_NULIDAD,ILEGIBLE,PENDIENTE,OTRAS_OBS,SIN_DATOS,CONT_ANULADA,POR_PROCESAR,EXTRAVIADA,SINIESTRADA,INCOMPLETA,SIN_FIRMA,A_INSTALAR,MESAS_NO_INST,FUSIONADAS,NTOTAL_AUTO,MESAS_HABILES,TOT_CIUDADANOS_VOTARON,ELECTORES_HABIL,ELECTORES_HABIL_50,TOTAL_JEE,updated,avance
LIMA,YAUYOS,VIÑAC,140728,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1188,1820,910,0,2021-06-07T20:21:00Z,93.4734
LIMA,YAUYOS,VITIS,140729,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,158,273,137,0,2021-06-07T20:21:00Z,93.4734
LIMA,YAUYOS,HONGOS,140730,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,243,373,187,0,2021-06-07T20:21:00Z,93.4734
LIMA,YAUYOS,MADEAN,140731,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,503,763,382,0,2021-06-07T20:21:00Z,93.4734
LIMA,YAUYOS,PUTINZA,140732,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,413,686,343,0,2021-06-07T20:21:00Z,93.4734
LIMA,YAUYOS,CATAHUASI,140733,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,798,1043,522,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,HUARAL,140801,286,286,1,1,290,290,0,0,0,0,0,0,0,0,0,1,1,290,0,0,0,290,66298,83819,41910,4,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,ATAVILLOS ALTO,140802,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,402,705,353,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,ATAVILLOS BAJO,140803,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,526,780,390,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,AUCALLAMA,140804,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,9798,12566,6283,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,CHANCAY,140805,155,155,0,0,157,157,0,0,0,2,0,0,0,0,0,0,0,157,0,0,0,157,35591,45184,22592,2,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,IHUARI,140806,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1525,2299,1150,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,LAMPIAN,140807,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,300,484,242,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,PACARAOS,140808,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,511,788,394,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,SAN MIGUEL DE ACOS,140809,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,479,672,336,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,140810,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,330,535,268,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,140811,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,222,350,175,0,2021-06-07T20:21:00Z,93.4734
LIMA,HUARAL,SUMBILCA,140812,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,490,815,408,0,2021-06-07T20:21:00Z,93.4734
LIMA,BARRANCA,BARRANCA,140901,183,183,0,1,184,184,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,184,41747,54225,27113,1,2021-06-07T20:21:00Z,93.4734
LIMA,BARRANCA,PARAMONGA,140902,65,65,0,1,66,66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,13861,19216,9608,1,2021-06-07T20:21:00Z,93.4734
LIMA,BARRANCA,PATIVILCA,140903,48,48,0,0,49,49,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,49,10679,14340,7170,1,2021-06-07T20:21:00Z,93.4734
LIMA,BARRANCA,SUPE,140904,64,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,14380,18751,9376,0,2021-06-07T20:21:00Z,93.4734
LIMA,BARRANCA,SUPE PUERTO,140905,31,31,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,6787,9221,4611,1,2021-06-07T20:21:00Z,93.4734
LIMA,OYON,OYON,141001,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,4752,7262,3631,0,2021-06-07T20:21:00Z,93.4734
LIMA,OYON,NAVAN,141002,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,512,732,366,0,2021-06-07T20:21:00Z,93.4734
LIMA,OYON,CAUJUL,141003,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,303,470,235,0,2021-06-07T20:21:00Z,93.4734
LIMA,OYON,ANDAJES,141004,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,273,497,249,0,2021-06-07T20:21:00Z,93.4734
LIMA,OYON,PACHANGARA,141005,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1669,2380,1190,0,2021-06-07T20:21:00Z,93.4734
LIMA,OYON,COCHAMARCA,141006,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,921,1260,630,0,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,IQUITOS,150101,409,409,1,1,415,415,0,0,0,0,0,0,0,0,0,3,1,415,0,0,0,415,88076,122459,61230,6,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,ALTO NANAY,150102,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1622,2910,1455,0,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,FERNANDO LORES,150103,39,39,0,0,40,40,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,40,7070,11409,5705,1,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,LAS AMAZONAS,150104,27,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,3908,7678,3839,0,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,MAZAN,150105,3,3,0,0,3,3,0,0,33,0,0,0,33,0,0,0,0,36,0,0,0,36,342,900,450,0,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,NAPO,150106,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,35,0,0,0,35,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,TORRES CAUSANA,150108,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,14,0,0,0,14,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,INDIANA,150110,30,30,0,0,31,31,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,31,5253,8895,4448,1,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,PUNCHANA,150111,208,208,2,1,212,212,0,0,0,0,0,0,0,0,0,1,0,212,0,0,0,212,42344,62341,31171,4,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,BELEN,150112,162,162,1,2,165,165,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,165,33602,48571,24286,3,2021-06-07T20:21:00Z,93.4734
LORETO,MAYNAS,SAN JUAN BAUTISTA,150113,266,266,3,1,272,272,0,0,0,0,0,0,0,0,0,1,1,272,0,0,0,272,54356,79041,39521,6,2021-06-07T20:21:00Z,93.4734
LORETO,ALTO AMAZONAS,YURIMAGUAS,150201,188,188,0,1,196,196,0,2,0,4,0,0,0,0,0,0,1,196,0,0,0,196,38764,55473,27737,8,2021-06-07T20:21:00Z,93.4734
LORETO,ALTO AMAZONAS,BALSAPUERTO,150202,37,37,0,0,38,38,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,38,5932,10980,5490,1,2021-06-07T20:21:00Z,93.4734
LORETO,ALTO AMAZONAS,JEBEROS,150205,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,1494,3206,1603,0,2021-06-07T20:21:00Z,93.4734
LORETO,ALTO AMAZONAS,LAGUNAS,150206,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,33,0,0,0,33,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,ALTO AMAZONAS,SANTA CRUZ,150210,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,1611,3248,1624,0,2021-06-07T20:21:00Z,93.4734
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,150211,15,15,0,1,17,17,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,17,2635,4250,2125,2,2021-06-07T20:21:00Z,93.4734
LORETO,LORETO,NAUTA,150301,74,74,0,3,78,78,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,78,13592,21360,10680,4,2021-06-07T20:21:00Z,93.4734
LORETO,LORETO,PARINARI,150302,16,16,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,2466,4503,2252,1,2021-06-07T20:21:00Z,93.4734
LORETO,LORETO,TIGRE,150303,4,4,0,0,4,4,0,0,18,0,0,0,18,0,0,0,0,22,0,0,0,22,650,896,448,0,2021-06-07T20:21:00Z,93.4734
LORETO,LORETO,URARINAS,150304,8,8,0,1,9,9,0,0,23,0,0,0,23,0,0,0,0,32,0,0,0,32,1045,2176,1088,1,2021-06-07T20:21:00Z,93.4734
LORETO,LORETO,TROMPETEROS,150305,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,21,0,0,0,21,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,REQUENA,150401,62,62,1,0,63,63,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,63,11528,18441,9221,1,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,ALTO TAPICHE,150402,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,625,1418,709,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,CAPELO,150403,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1204,2353,1177,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,EMILIO SAN MARTIN,150404,2,2,0,0,2,2,0,0,15,0,0,0,15,0,0,0,0,17,0,0,0,17,265,447,224,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,MAQUIA,150405,3,3,0,0,3,3,0,0,17,0,0,0,17,0,0,0,0,20,0,0,0,20,460,700,350,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,PUINAHUA,150406,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2028,3739,1870,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,SAQUENA,150407,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1408,2675,1338,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,SOPLIN,150408,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,247,722,361,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,TAPICHE,150409,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,412,936,468,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,JENARO HERRERA,150410,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1822,3362,1681,0,2021-06-07T20:21:00Z,93.4734
LORETO,REQUENA,YAQUERANA,150411,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,UCAYALI,CONTAMANA,150501,54,54,0,1,55,55,0,0,6,0,0,0,6,0,0,0,0,61,0,0,0,61,10112,16016,8008,1,2021-06-07T20:21:00Z,93.4734
LORETO,UCAYALI,VARGAS GUERRA,150502,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,3516,6494,3247,0,2021-06-07T20:21:00Z,93.4734
LORETO,UCAYALI,PADRE MARQUEZ,150503,16,16,0,0,17,17,0,0,1,0,0,0,1,0,0,0,1,18,0,0,0,18,1756,4070,2035,1,2021-06-07T20:21:00Z,93.4734
LORETO,UCAYALI,PAMPA HERMOSA,150504,11,11,0,0,11,11,0,0,4,0,0,0,4,0,0,0,0,15,0,0,0,15,1358,3114,1557,0,2021-06-07T20:21:00Z,93.4734
LORETO,UCAYALI,SARAYACU,150505,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,35,0,0,0,35,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,UCAYALI,INAHUAYA,150506,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1059,2154,1077,0,2021-06-07T20:21:00Z,93.4734
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,150601,53,53,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,9462,15816,7908,0,2021-06-07T20:21:00Z,93.4734
LORETO,MARISCAL RAMON CASTILLA,PEBAS,150602,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,5111,9900,4950,0,2021-06-07T20:21:00Z,93.4734
LORETO,MARISCAL RAMON CASTILLA,YAVARI,150603,9,9,0,0,9,9,0,0,29,0,0,0,29,0,0,0,0,38,0,0,0,38,1586,2236,1118,0,2021-06-07T20:21:00Z,93.4734
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,150604,22,22,0,0,22,22,0,0,13,0,0,0,14,0,0,0,0,36,0,0,0,36,2781,6579,3290,0,2021-06-07T20:21:00Z,93.4734
LORETO,DATEM DEL MARAÑON,BARRANCA,150701,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,34,0,0,0,34,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,DATEM DEL MARAÑON,ANDOAS,150702,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,29,0,0,0,29,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,150703,7,7,0,0,7,7,0,0,13,0,0,0,13,0,0,0,0,20,0,0,0,20,854,1834,917,0,2021-06-07T20:21:00Z,93.4734
LORETO,DATEM DEL MARAÑON,MANSERICHE,150704,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,DATEM DEL MARAÑON,MORONA,150705,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,22,0,0,0,22,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,DATEM DEL MARAÑON,PASTAZA,150706,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,23,0,0,0,23,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,PUTUMAYO,PUTUMAYO,150901,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,12,0,0,0,12,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,PUTUMAYO,ROSA PANDURO,150902,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,143,340,170,0,2021-06-07T20:21:00Z,93.4734
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,150903,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,2021-06-07T20:21:00Z,93.4734
LORETO,PUTUMAYO,YAGUAS,150904,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,160101,243,243,1,0,245,245,0,0,0,1,0,0,0,0,0,0,0,245,0,0,0,245,54995,72707,36354,2,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAMBOPATA,INAMBARI,160102,34,34,0,0,35,35,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,35,6731,9796,4898,1,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,160103,26,26,1,1,28,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,5683,7438,3719,2,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAMBOPATA,LABERINTO,160104,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3576,4693,2347,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,MANU,MANU,160201,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,MANU,FITZCARRALD,160202,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,MANU,MADRE DE DIOS,160203,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,17,0,0,0,17,0,0,0,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,MANU,HUEPETUHE,160204,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,17,0,0,0,17,0,0,0,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAHUAMANU,IÑAPARI,160301,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,941,1392,696,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAHUAMANU,IBERIA,160302,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3185,4377,2189,0,2021-06-07T20:21:00Z,93.4734
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,160303,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1562,2212,1106,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,170101,183,183,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,183,40510,51070,25535,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,MARISCAL NIETO,CARUMAS,170102,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1756,2367,1184,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,170103,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,891,1248,624,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,170104,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,2053,2765,1383,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,MARISCAL NIETO,TORATA,170105,23,23,1,0,24,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,5365,6865,3433,1,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,MARISCAL NIETO,SAMEGUA,170106,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,5938,7514,3757,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,170201,7,7,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,8,1507,1950,975,1,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,170202,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,689,929,465,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,170203,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,566,868,434,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,170204,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1561,2177,1089,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,170205,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,440,647,324,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,170206,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,432,577,289,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,170207,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,372,521,261,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,170208,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1627,2032,1016,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,170209,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,330,468,234,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,170210,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1434,2018,1009,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,170211,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,472,626,313,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,ILO,ILO,170301,194,194,1,0,195,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,195,45009,56956,28478,1,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,ILO,EL ALGARROBAL,170302,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,991,1140,570,0,2021-06-07T20:21:00Z,93.4734
MOQUEGUA,ILO,PACOCHA,170303,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3657,4751,2376,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,CHAUPIMARCA,180101,83,83,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,17623,24033,12017,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,HUACHON,180103,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2019,3278,1639,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,HUARIACA,180104,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,4000,5540,2770,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,HUAYLLAY,180105,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4006,5893,2947,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,NINACACA,180106,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2790,3794,1897,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,PALLANCHACRA,180107,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1369,2114,1057,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,PAUCARTAMBO,180108,34,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,6908,9924,4962,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,180109,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3258,5228,2614,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,SIMON BOLIVAR,180110,38,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,7260,9946,4973,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,TICLACAYAN,180111,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2316,3664,1832,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,TINYAHUARCO,180112,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3901,5336,2668,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,VICCO,180113,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2018,3251,1626,0,2021-06-07T20:21:00Z,93.4734
PASCO,PASCO,YANACANCHA,180114,72,72,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,14403,21356,10678,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,180201,34,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,7096,10056,5028,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,180202,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1147,1906,953,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,180203,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,352,577,289,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,PAUCAR,180204,7,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,8,975,1764,882,1,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,180205,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,841,1266,633,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,180206,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3139,4840,2420,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,TAPUC,180207,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1352,1930,965,0,2021-06-07T20:21:00Z,93.4734
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,180208,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,876,1380,690,0,2021-06-07T20:21:00Z,93.4734
PASCO,OXAPAMPA,OXAPAMPA,180301,45,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,9608,13214,6607,0,2021-06-07T20:21:00Z,93.4734
PASCO,OXAPAMPA,CHONTABAMBA,180302,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2793,3722,1861,0,2021-06-07T20:21:00Z,93.4734
