departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,547,58.191,55.646,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,00000007,FUERZA POPULAR,393,41.809,39.98,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,626,42.326,38.786,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,00000007,FUERZA POPULAR,853,57.674,52.849999999999994,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,485,63.150999999999996,58.013999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,00000007,FUERZA POPULAR,283,36.849,33.852,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,538,59.186,53.693000000000005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,00000007,FUERZA POPULAR,371,40.81399999999999,37.026,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,194,60.815,56.395,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,00000007,FUERZA POPULAR,125,39.185,36.336999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,547,51.848,49.013999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,00000007,FUERZA POPULAR,508,48.152,45.52,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2131,67.076,60.885999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,00000007,FUERZA POPULAR,1046,32.924,29.886,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,184,56.790000000000006,52.571,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,00000007,FUERZA POPULAR,140,43.21,40,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,121,51.489,48.4,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,00000007,FUERZA POPULAR,114,48.510999999999996,45.6,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,722,76.809,71.627,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,00000007,FUERZA POPULAR,218,23.191000000000003,21.627000000000002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,NIEVA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,6403,86.387,82.32199999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,NIEVA,00000007,FUERZA POPULAR,1009,13.613,12.972000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,EL CENEPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,338,96.571,88.71400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,EL CENEPA,00000007,FUERZA POPULAR,12,3.429,3.15,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,16470,64.396,60.458,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,00000007,FUERZA POPULAR,9106,35.604,33.426,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CAJARURO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,9171,69.912,66.059,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CAJARURO,00000007,FUERZA POPULAR,3947,30.087999999999997,28.43,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CUMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2608,64.284,61.149,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CUMBA,00000007,FUERZA POPULAR,1449,35.716,33.974,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,EL MILAGRO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1598,58.067,54.150999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,EL MILAGRO,00000007,FUERZA POPULAR,1154,41.933,39.105000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,JAMALCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2406,68.43,65.523,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,JAMALCA,00000007,FUERZA POPULAR,1110,31.57,30.229,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,LONYA GRANDE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2911,62.38699999999999,58.501,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,LONYA GRANDE,00000007,FUERZA POPULAR,1755,37.613,35.269000000000005,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,YAMON,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1037,67.29400000000001,64.36999999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,YAMON,00000007,FUERZA POPULAR,504,32.706,31.284999999999997,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUARAZ,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,22932,63.422000000000004,58.231,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUARAZ,00000007,FUERZA POPULAR,13226,36.578,33.585,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,INDEPENDENCIA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,25022,64.896,60.111,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,INDEPENDENCIA,00000007,FUERZA POPULAR,13535,35.104,32.516,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COCHABAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,406,53.846,51.134,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COCHABAMBA,00000007,FUERZA POPULAR,348,46.153999999999996,43.829,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COLCABAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,107,64.458,61.143,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COLCABAMBA,00000007,FUERZA POPULAR,59,35.542,33.714,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUANCHAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,586,60.226000000000006,55.916,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUANCHAY,00000007,FUERZA POPULAR,387,39.774,36.927,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,JANGAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2068,65.609,59.873,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,JANGAS,00000007,FUERZA POPULAR,1084,34.391,31.384,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,LA LIBERTAD,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,390,52.846,49.808,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,LA LIBERTAD,00000007,FUERZA POPULAR,348,47.153999999999996,44.443999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,OLLEROS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1372,73.095,69.01400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,OLLEROS,00000007,FUERZA POPULAR,505,26.904999999999998,25.401999999999997,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PAMPAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,417,68.24900000000001,64.154,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PAMPAS,00000007,FUERZA POPULAR,194,31.751,29.846,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PARIACOTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1396,52.382999999999996,49.468,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PARIACOTO,00000007,FUERZA POPULAR,1269,47.617,44.968,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PIRA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1363,61.591,57.876999999999995,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PIRA,00000007,FUERZA POPULAR,850,38.409,36.093,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,TARICA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2424,65.09100000000001,59.309999999999995,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,TARICA,00000007,FUERZA POPULAR,1300,34.909,31.808,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,AIJA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,709,68.239,64.986,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,AIJA,00000007,FUERZA POPULAR,330,31.761,30.247,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,CORIS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,450,55.419,52.326,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,CORIS,00000007,FUERZA POPULAR,362,44.580999999999996,42.093,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,HUACLLAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,197,77.866,74.905,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,HUACLLAN,00000007,FUERZA POPULAR,56,22.134000000000004,21.293,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,LA MERCED,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,716,59.027,55.633,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,LA MERCED,00000007,FUERZA POPULAR,497,40.973,38.617,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,SUCCHA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,253,60.095000000000006,56.982,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,SUCCHA,00000007,FUERZA POPULAR,168,39.905,37.838,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,CHIQUIAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1288,71.476,66.94400000000002,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,CHIQUIAN,00000007,FUERZA POPULAR,514,28.524,26.715,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,72,67.29,58.537,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,00000007,FUERZA POPULAR,35,32.71,28.455,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,AQUIA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,636,62.231,57.556999999999995,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,AQUIA,00000007,FUERZA POPULAR,386,37.769000000000005,34.932,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,CAJACAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,627,61.833999999999996,59.263000000000005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,CAJACAY,00000007,FUERZA POPULAR,387,38.166000000000004,36.578,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,HUAYLLACAYAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,528,82.759,76.301,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,HUAYLLACAYAN,00000007,FUERZA POPULAR,110,17.241,15.896,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,HUASTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,536,69.52,64.813,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,HUASTA,00000007,FUERZA POPULAR,235,30.479999999999997,28.416,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,MANGAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,150,64.103,60.976,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,MANGAS,00000007,FUERZA POPULAR,84,35.897,34.146,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,PACLLON,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,472,83.986,80.27199999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,PACLLON,00000007,FUERZA POPULAR,90,16.014000000000003,15.306000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,80,61.538000000000004,57.971,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,00000007,FUERZA POPULAR,50,38.462,36.232000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,TICLLOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,147,53.455,51.579,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,TICLLOS,00000007,FUERZA POPULAR,128,46.545,44.912,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,ANTONIO RAYMONDI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,508,74.926,71.64999999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,ANTONIO RAYMONDI,00000007,FUERZA POPULAR,170,25.074,23.977,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,CANIS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,68,52.308,50,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,CANIS,00000007,FUERZA POPULAR,62,47.69200000000001,45.588,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,COLQUIOC,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,672,58.283,54.063,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,COLQUIOC,00000007,FUERZA POPULAR,481,41.717,38.697,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,LA PRIMAVERA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,123,80.921,78.34400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,LA PRIMAVERA,00000007,FUERZA POPULAR,29,19.079,18.471,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,HUALLANCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1783,59.118,55.946,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,BOLOGNESI,HUALLANCA,00000007,FUERZA POPULAR,1233,40.882,38.688,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,CARHUAZ,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5638,69.74300000000001,61.888,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,CARHUAZ,00000007,FUERZA POPULAR,2446,30.257,26.85,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,ACOPAMPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,928,64.94100000000002,58.255,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,ACOPAMPA,00000007,FUERZA POPULAR,501,35.059,31.45,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,AMASHCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,899,76.576,70.955,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,AMASHCA,00000007,FUERZA POPULAR,275,23.424,21.705,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,ANTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1054,67.956,64.663,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,ANTA,00000007,FUERZA POPULAR,497,32.044,30.491,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,ATAQUERO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,630,61.885999999999996,58.010999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,ATAQUERO,00000007,FUERZA POPULAR,388,38.114,35.727000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,MARCARA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3666,64.429,57.22800000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,MARCARA,00000007,FUERZA POPULAR,2024,35.571,31.595,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,PARIAHUANCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,626,69.324,63.041,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,PARIAHUANCA,00000007,FUERZA POPULAR,277,30.676000000000002,27.895,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1047,70.08,61.661,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,00000007,FUERZA POPULAR,447,29.919999999999998,26.325,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,SHILLA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1842,87.589,78.45,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,SHILLA,00000007,FUERZA POPULAR,261,12.411,11.116,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,TINCO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1150,63.536,59.156,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,TINCO,00000007,FUERZA POPULAR,660,36.464,33.95099999999999,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,YUNGAR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1143,60.31699999999999,57.437,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CARHUAZ,YUNGAR,00000007,FUERZA POPULAR,752,39.683,37.789,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CASMA,CASMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,7342,39.81099999999999,36.832,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CASMA,CASMA,00000007,FUERZA POPULAR,11100,60.189,55.684,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CASMA,BUENA VISTA ALTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1332,51.093,47.948,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CASMA,BUENA VISTA ALTA,00000007,FUERZA POPULAR,1275,48.907,45.896,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CASMA,COMANDANTE NOEL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,586,45.426,42.433,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,CASMA,COMANDANTE NOEL,00000007,FUERZA POPULAR,704,54.574,50.978,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
